dataset,patient_id,slide_id,region_uid,x,y,tile_size,mag,tissue_fraction,tumor_mask_overlap,tumor_overlap_fraction,tumor_mask_overlap_center,tumor_mask_overlap_area20,selection_source,rank,task_id,model_hash,context_set,is_diverse,random_seed,relative_path,minio_path,patch_uid
c16_native,test_016,test_016_tile_embeddings,fd831cd6b0896dbb,17664,54784,256,20,0.9215240478515624,1,1.0,1,1,top_k,2,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_016_tile_embeddings/standard/top_k/test_016_tile_embeddings_standard_top_k_001.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_016_tile_embeddings/standard/top_k/test_016_tile_embeddings_standard_top_k_001.png,test_016_tile_embeddings_standard_top_k_001
c16_native,test_016,test_016_tile_embeddings,15e3d0f843d7ecbb,24320,71424,256,20,0.9154205322265624,1,1.0,1,1,top_k,3,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_016_tile_embeddings/standard/top_k/test_016_tile_embeddings_standard_top_k_002.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_016_tile_embeddings/standard/top_k/test_016_tile_embeddings_standard_top_k_002.png,test_016_tile_embeddings_standard_top_k_002
c16_native,test_122,test_122_tile_embeddings,f8fe7e843ab8feb8,39680,8704,256,20,0.9919281005859376,1,1.0,1,1,top_k,1,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_122_tile_embeddings/standard/top_k/test_122_tile_embeddings_standard_top_k_000.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_122_tile_embeddings/standard/top_k/test_122_tile_embeddings_standard_top_k_000.png,test_122_tile_embeddings_standard_top_k_000
c16_native,test_122,test_122_tile_embeddings,91ad5394ed39daa0,52992,12288,256,20,0.977935791015625,1,1.0,1,1,top_k,3,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_122_tile_embeddings/standard/top_k/test_122_tile_embeddings_standard_top_k_002.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_122_tile_embeddings/standard/top_k/test_122_tile_embeddings_standard_top_k_002.png,test_122_tile_embeddings_standard_top_k_002
c16_native,test_122,test_122_tile_embeddings,268f095486d2d200,40192,5888,256,20,0.9568634033203124,1,0.91,1,1,top_k,4,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_122_tile_embeddings/standard/top_k/test_122_tile_embeddings_standard_top_k_003.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_122_tile_embeddings/standard/top_k/test_122_tile_embeddings_standard_top_k_003.png,test_122_tile_embeddings_standard_top_k_003
c16_native,test_027,test_027_tile_embeddings,c8f4dcb0f4a04b0b,59392,126720,256,20,0.59765625,1,1.0,1,1,top_k,1,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_027_tile_embeddings/standard/top_k/test_027_tile_embeddings_standard_top_k_000.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_027_tile_embeddings/standard/top_k/test_027_tile_embeddings_standard_top_k_000.png,test_027_tile_embeddings_standard_top_k_000
c16_native,test_027,test_027_tile_embeddings,885a39187ae58229,60416,124416,256,20,0.7080078125,1,1.0,1,1,top_k,2,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_027_tile_embeddings/standard/top_k/test_027_tile_embeddings_standard_top_k_001.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_027_tile_embeddings/standard/top_k/test_027_tile_embeddings_standard_top_k_001.png,test_027_tile_embeddings_standard_top_k_001
c16_native,test_027,test_027_tile_embeddings,dbebe86161ee242f,62208,126976,256,20,0.68096923828125,1,0.9725,1,1,top_k,3,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_027_tile_embeddings/standard/top_k/test_027_tile_embeddings_standard_top_k_002.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_027_tile_embeddings/standard/top_k/test_027_tile_embeddings_standard_top_k_002.png,test_027_tile_embeddings_standard_top_k_002
c16_native,test_090,test_090_tile_embeddings,8a6b1de32ae52394,31232,127232,256,20,0.8945159912109375,1,1.0,1,1,top_k,1,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_090_tile_embeddings/standard/top_k/test_090_tile_embeddings_standard_top_k_000.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_090_tile_embeddings/standard/top_k/test_090_tile_embeddings_standard_top_k_000.png,test_090_tile_embeddings_standard_top_k_000
c16_native,test_090,test_090_tile_embeddings,73a91caae8a1e657,35584,119296,256,20,0.7794189453125,1,1.0,1,1,top_k,2,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_090_tile_embeddings/standard/top_k/test_090_tile_embeddings_standard_top_k_001.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_090_tile_embeddings/standard/top_k/test_090_tile_embeddings_standard_top_k_001.png,test_090_tile_embeddings_standard_top_k_001
c16_native,test_090,test_090_tile_embeddings,d2b700341280ea9e,31232,126464,256,20,0.82391357421875,1,1.0,1,1,top_k,3,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_090_tile_embeddings/standard/top_k/test_090_tile_embeddings_standard_top_k_002.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_090_tile_embeddings/standard/top_k/test_090_tile_embeddings_standard_top_k_002.png,test_090_tile_embeddings_standard_top_k_002
c16_native,test_084,test_084_tile_embeddings,d255ee470979dda4,27648,8192,256,20,0.8229522705078125,0,0.0,0,0,top_k,1,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_084_tile_embeddings/standard/top_k/test_084_tile_embeddings_standard_top_k_000.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_084_tile_embeddings/standard/top_k/test_084_tile_embeddings_standard_top_k_000.png,test_084_tile_embeddings_standard_top_k_000
c16_native,test_084,test_084_tile_embeddings,ec091539a67c8b8d,51968,31232,256,20,0.7894134521484375,0,0.0,0,0,top_k,3,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_084_tile_embeddings/standard/top_k/test_084_tile_embeddings_standard_top_k_002.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_084_tile_embeddings/standard/top_k/test_084_tile_embeddings_standard_top_k_002.png,test_084_tile_embeddings_standard_top_k_002
c16_native,test_084,test_084_tile_embeddings,759c3d2b3303fda2,39936,72960,256,20,0.8874664306640625,1,1.0,1,1,top_k,4,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_084_tile_embeddings/standard/top_k/test_084_tile_embeddings_standard_top_k_003.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_084_tile_embeddings/standard/top_k/test_084_tile_embeddings_standard_top_k_003.png,test_084_tile_embeddings_standard_top_k_003
c16_native,test_051,test_051_tile_embeddings,0c3e72d17decdde4,73472,109824,256,20,0.977142333984375,1,1.0,1,1,top_k,1,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_051_tile_embeddings/standard/top_k/test_051_tile_embeddings_standard_top_k_000.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_051_tile_embeddings/standard/top_k/test_051_tile_embeddings_standard_top_k_000.png,test_051_tile_embeddings_standard_top_k_000
c16_native,test_051,test_051_tile_embeddings,6f6aadf6db3b0f46,73216,110080,256,20,0.981842041015625,1,1.0,1,1,top_k,2,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_051_tile_embeddings/standard/top_k/test_051_tile_embeddings_standard_top_k_001.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_051_tile_embeddings/standard/top_k/test_051_tile_embeddings_standard_top_k_001.png,test_051_tile_embeddings_standard_top_k_001
c16_native,test_051,test_051_tile_embeddings,6e2eaa0a9d21bcc5,73216,109312,256,20,0.9505462646484376,1,1.0,1,1,top_k,4,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_051_tile_embeddings/standard/top_k/test_051_tile_embeddings_standard_top_k_003.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_051_tile_embeddings/standard/top_k/test_051_tile_embeddings_standard_top_k_003.png,test_051_tile_embeddings_standard_top_k_003
c16_native,test_108,test_108_tile_embeddings,5847cee6e746b1ec,39424,151552,256,20,0.835723876953125,1,1.0,1,1,top_k,1,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_108_tile_embeddings/standard/top_k/test_108_tile_embeddings_standard_top_k_000.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_108_tile_embeddings/standard/top_k/test_108_tile_embeddings_standard_top_k_000.png,test_108_tile_embeddings_standard_top_k_000
c16_native,test_108,test_108_tile_embeddings,e03243465f61821b,39680,152064,256,20,0.7458953857421875,1,1.0,1,1,top_k,2,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_108_tile_embeddings/standard/top_k/test_108_tile_embeddings_standard_top_k_001.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_108_tile_embeddings/standard/top_k/test_108_tile_embeddings_standard_top_k_001.png,test_108_tile_embeddings_standard_top_k_001
c16_native,test_108,test_108_tile_embeddings,c2f0b6831c48634d,39168,152320,256,20,0.7899932861328125,1,1.0,1,1,top_k,3,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_108_tile_embeddings/standard/top_k/test_108_tile_embeddings_standard_top_k_002.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_108_tile_embeddings/standard/top_k/test_108_tile_embeddings_standard_top_k_002.png,test_108_tile_embeddings_standard_top_k_002
c16_native,test_105,test_105_tile_embeddings,46e6fceb2fdf05d0,27392,29952,256,20,0.9681854248046876,1,1.0,1,1,top_k,1,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_105_tile_embeddings/standard/top_k/test_105_tile_embeddings_standard_top_k_000.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_105_tile_embeddings/standard/top_k/test_105_tile_embeddings_standard_top_k_000.png,test_105_tile_embeddings_standard_top_k_000
c16_native,test_105,test_105_tile_embeddings,a39277523e5888f7,28160,29696,256,20,0.984649658203125,1,1.0,1,1,top_k,3,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_105_tile_embeddings/standard/top_k/test_105_tile_embeddings_standard_top_k_002.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_105_tile_embeddings/standard/top_k/test_105_tile_embeddings_standard_top_k_002.png,test_105_tile_embeddings_standard_top_k_002
c16_native,test_105,test_105_tile_embeddings,16673287f5ebe922,27904,29952,256,20,0.979278564453125,1,1.0,1,1,top_k,4,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_105_tile_embeddings/standard/top_k/test_105_tile_embeddings_standard_top_k_003.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_105_tile_embeddings/standard/top_k/test_105_tile_embeddings_standard_top_k_003.png,test_105_tile_embeddings_standard_top_k_003
c16_native,test_082,test_082_tile_embeddings,67f20a0052c1ac65,41728,99840,256,20,0.8176422119140625,1,1.0,1,1,top_k,1,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_082_tile_embeddings/standard/top_k/test_082_tile_embeddings_standard_top_k_000.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_082_tile_embeddings/standard/top_k/test_082_tile_embeddings_standard_top_k_000.png,test_082_tile_embeddings_standard_top_k_000
c16_native,test_082,test_082_tile_embeddings,c3995681cdfa5d05,40448,98048,256,20,0.8608856201171875,1,1.0,1,1,top_k,2,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_082_tile_embeddings/standard/top_k/test_082_tile_embeddings_standard_top_k_001.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_082_tile_embeddings/standard/top_k/test_082_tile_embeddings_standard_top_k_001.png,test_082_tile_embeddings_standard_top_k_001
c16_native,test_082,test_082_tile_embeddings,a3f94c53508a0189,41472,100608,256,20,0.7652587890625,1,1.0,1,1,top_k,3,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_082_tile_embeddings/standard/top_k/test_082_tile_embeddings_standard_top_k_002.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_082_tile_embeddings/standard/top_k/test_082_tile_embeddings_standard_top_k_002.png,test_082_tile_embeddings_standard_top_k_002
c16_native,test_079,test_079_tile_embeddings,4ce6dc8e3d5fa7f2,39936,66560,256,20,0.9767303466796876,1,1.0,1,1,top_k,1,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_079_tile_embeddings/standard/top_k/test_079_tile_embeddings_standard_top_k_000.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_079_tile_embeddings/standard/top_k/test_079_tile_embeddings_standard_top_k_000.png,test_079_tile_embeddings_standard_top_k_000
c16_native,test_079,test_079_tile_embeddings,cc77a7030252b84a,47616,69120,256,20,0.99591064453125,1,1.0,1,1,top_k,2,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_079_tile_embeddings/standard/top_k/test_079_tile_embeddings_standard_top_k_001.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_079_tile_embeddings/standard/top_k/test_079_tile_embeddings_standard_top_k_001.png,test_079_tile_embeddings_standard_top_k_001
c16_native,test_079,test_079_tile_embeddings,b3e89daf8ebf0e86,40192,67328,256,20,0.97174072265625,1,1.0,1,1,top_k,3,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_079_tile_embeddings/standard/top_k/test_079_tile_embeddings_standard_top_k_002.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_079_tile_embeddings/standard/top_k/test_079_tile_embeddings_standard_top_k_002.png,test_079_tile_embeddings_standard_top_k_002
c16_native,test_026,test_026_tile_embeddings,f2da798a9b0dd7ec,73216,46592,256,20,0.90032958984375,1,0.8875,1,1,top_k,1,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_026_tile_embeddings/standard/top_k/test_026_tile_embeddings_standard_top_k_000.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_026_tile_embeddings/standard/top_k/test_026_tile_embeddings_standard_top_k_000.png,test_026_tile_embeddings_standard_top_k_000
c16_native,test_026,test_026_tile_embeddings,29494d57083e0194,72704,45824,256,20,0.88214111328125,1,0.8375,1,1,top_k,2,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_026_tile_embeddings/standard/top_k/test_026_tile_embeddings_standard_top_k_001.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_026_tile_embeddings/standard/top_k/test_026_tile_embeddings_standard_top_k_001.png,test_026_tile_embeddings_standard_top_k_001
c16_native,test_026,test_026_tile_embeddings,59560cd42c397193,72192,45568,256,20,0.89862060546875,0,0.8425,0,1,top_k,3,a50fbde29aa04e9d829a4580fd5c68b8,a50fbde29aa04e9d829a4580fd5c68b8,standard,0,0,vlm_patches/test_026_tile_embeddings/standard/top_k/test_026_tile_embeddings_standard_top_k_002.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c16_abmil_vlm_patches_a50fbde29aa04e9d829a4580fd5c68b8.tar.gz!/vlm_patches/test_026_tile_embeddings/standard/top_k/test_026_tile_embeddings_standard_top_k_002.png,test_026_tile_embeddings_standard_top_k_002
